Part Type,ID,Operation,Date,Status
B,9561,Op3,02/13/2025 06:06 PM,Review
D,4999,Op1,02/10/2025 08:31 AM,Good
A,7776,Op1,06/05/2025 06:18 PM,Good
D,5264,Op2,02/07/2025 09:43 AM,Good
D,7498,Op4,05/27/2025 06:53 AM,Scrap
A,9738,Op3,12/01/2025 01:57 AM,Scrap
B,6993,Op3,09/04/2025 12:23 AM,Review
B,5581,Op4,06/11/2025 06:17 AM,Review
D,5811,Op3,02/06/2025 05:21 AM,Review
B,8110,Op2,04/08/2025 05:34 AM,Review
D,1861,Op4,05/02/2025 10:19 PM,Review
A,3748,Op3,01/24/2025 06:15 AM,Review
A,3469,Op4,08/22/2025 03:12 PM,Scrap
B,9495,Op4,05/13/2025 06:17 AM,Scrap
B,1167,Op1,03/10/2025 06:04 PM,Good
A,9442,Op2,01/30/2025 08:06 AM,Review
B,6093,Op3,04/24/2025 06:55 PM,Good
D,4452,Op1,10/04/2025 01:27 PM,Review
B,7769,Op3,07/23/2025 01:27 AM,Review
D,8052,Op1,09/02/2025 01:50 AM,Review
A,7578,Op3,08/02/2025 08:15 PM,Scrap
D,1320,Op3,04/26/2025 08:20 AM,Scrap
D,5954,Op1,08/13/2025 05:17 PM,Review
C,1638,Op4,06/16/2025 03:44 PM,Scrap
B,6905,Op3,04/24/2025 01:08 AM,Good
C,4401,Op3,05/26/2025 07:08 AM,Review
A,6942,Op3,09/18/2025 12:03 PM,Scrap
A,5850,Op4,06/12/2025 08:28 PM,Good
A,1475,Op2,09/27/2025 11:24 PM,Good
D,3805,Op2,12/10/2025 05:15 AM,Review
A,7725,Op4,10/25/2025 09:43 PM,Good
D,5932,Op3,12/03/2025 02:58 PM,Scrap
A,1984,Op2,06/09/2025 08:35 AM,Scrap
B,5466,Op3,07/24/2025 01:25 PM,Good
D,3581,Op1,04/14/2025 12:34 PM,Scrap
C,1329,Op4,06/20/2025 10:10 AM,Scrap
D,1114,Op1,10/23/2025 03:04 PM,Good
B,6264,Op1,08/08/2025 08:19 AM,Review
D,6311,Op1,07/30/2025 03:56 AM,Scrap
D,5796,Op2,03/07/2025 10:25 PM,Review
C,7449,Op1,10/08/2025 12:09 AM,Scrap
B,9030,Op2,05/25/2025 03:54 PM,Scrap
D,1756,Op2,06/23/2025 07:04 PM,Scrap
D,8835,Op3,07/12/2025 08:23 PM,Review
D,7012,Op2,01/04/2026 01:16 PM,Scrap
B,6395,Op4,05/24/2025 09:09 PM,Scrap
A,6244,Op4,09/09/2025 06:28 AM,Review
D,9902,Op1,08/16/2025 11:37 PM,Good
A,3463,Op2,11/12/2025 06:03 PM,Review
B,4439,Op2,02/24/2025 11:48 PM,Scrap
A,9904,Op4,11/22/2025 07:52 AM,Good
B,2034,Op4,07/26/2025 12:25 AM,Scrap
C,6280,Op2,08/06/2025 12:18 AM,Good
B,9304,Op1,02/10/2025 01:10 AM,Good
D,2621,Op4,09/14/2025 07:17 PM,Review
D,8996,Op2,10/24/2025 06:03 AM,Scrap
D,5654,Op1,02/03/2025 02:49 AM,Review
C,5277,Op4,01/18/2025 07:41 AM,Scrap
C,6270,Op4,09/05/2025 05:00 AM,Review
B,9434,Op4,12/07/2025 11:32 AM,Good
A,4671,Op1,09/22/2025 04:32 PM,Scrap
C,1072,Op4,10/27/2025 07:53 PM,Good
B,2971,Op4,06/23/2025 05:45 AM,Good
B,1702,Op2,08/03/2025 04:59 PM,Good
C,5731,Op1,04/01/2025 09:44 AM,Review
D,7561,Op4,12/15/2025 11:15 PM,Review
A,8214,Op2,11/09/2025 11:37 PM,Review
A,4542,Op2,07/25/2025 06:42 AM,Good
C,1768,Op3,03/17/2025 06:01 PM,Good
C,1318,Op2,08/09/2025 05:49 AM,Good
A,2336,Op3,01/19/2025 03:37 PM,Review
B,2505,Op2,04/04/2025 10:31 PM,Scrap
C,7710,Op1,06/03/2025 07:25 PM,Good
B,4073,Op3,12/05/2025 06:35 AM,Review
A,2202,Op1,08/13/2025 07:24 AM,Good
C,8201,Op4,11/09/2025 12:47 PM,Review
C,2094,Op1,05/23/2025 02:41 AM,Scrap
A,2895,Op4,07/26/2025 11:33 PM,Good
C,8706,Op3,10/02/2025 03:04 AM,Scrap
B,3445,Op1,02/20/2025 07:14 PM,Review
B,7695,Op3,08/30/2025 06:25 PM,Scrap
B,5016,Op1,08/13/2025 04:47 PM,Scrap
C,9461,Op2,10/19/2025 10:07 AM,Good
A,5408,Op4,06/03/2025 10:14 PM,Good
D,9406,Op3,10/25/2025 04:52 AM,Good
B,1183,Op4,04/03/2025 02:41 AM,Scrap
D,8026,Op4,11/22/2025 10:35 AM,Good
C,1862,Op1,02/03/2025 11:14 PM,Review
B,6288,Op1,12/22/2025 12:15 PM,Review
C,5869,Op3,07/31/2025 08:21 PM,Review
A,7021,Op3,06/08/2025 01:28 PM,Review
D,2278,Op1,06/20/2025 09:39 PM,Review
A,2127,Op3,07/29/2025 09:13 PM,Good
A,5439,Op2,07/12/2025 02:05 AM,Review
C,3551,Op3,09/26/2025 02:04 PM,Review
C,9168,Op2,09/08/2025 01:43 AM,Scrap
B,8454,Op1,05/22/2025 12:18 AM,Review
A,8279,Op1,04/20/2025 01:05 AM,Scrap
C,6273,Op1,05/10/2025 03:34 PM,Scrap
D,3554,Op3,10/19/2025 02:45 AM,Scrap
B,3926,Op2,05/15/2025 05:10 AM,Good
C,7385,Op2,01/03/2026 06:54 AM,Scrap
A,7446,Op4,02/15/2025 03:00 PM,Review
B,6076,Op2,11/14/2025 09:14 PM,Good
C,8158,Op2,03/02/2025 06:45 AM,Scrap
C,6896,Op1,01/25/2025 10:48 PM,Good
A,5286,Op2,03/31/2025 01:03 PM,Good
B,8668,Op3,12/29/2025 04:15 AM,Scrap
B,9679,Op2,12/16/2025 08:21 PM,Scrap
D,8887,Op3,09/04/2025 01:09 AM,Review
C,1535,Op4,10/23/2025 10:03 PM,Scrap
B,4833,Op3,01/16/2025 10:54 PM,Review
D,8660,Op2,03/20/2025 04:36 PM,Scrap
A,7903,Op3,10/25/2025 10:05 AM,Good
C,1179,Op3,07/12/2025 04:44 PM,Scrap
C,4223,Op1,11/24/2025 05:37 AM,Review
C,2752,Op3,02/09/2025 01:00 PM,Review
A,9031,Op4,10/22/2025 05:55 PM,Scrap
B,1096,Op3,02/24/2025 03:43 AM,Review
D,4175,Op1,06/20/2025 06:07 AM,Review
D,2100,Op4,07/18/2025 08:30 AM,Review
C,9956,Op4,07/14/2025 06:53 PM,Review
B,3082,Op4,06/25/2025 06:36 PM,Review
A,9539,Op3,05/18/2025 11:16 PM,Scrap
D,3500,Op1,09/29/2025 01:46 AM,Scrap
C,9399,Op3,12/12/2025 04:03 PM,Good
A,9136,Op2,07/23/2025 10:57 AM,Review
A,9513,Op4,11/02/2025 09:43 AM,Review
C,3970,Op3,06/23/2025 04:15 PM,Good
D,8376,Op1,10/27/2025 03:54 AM,Good
D,9209,Op2,12/20/2025 09:40 PM,Scrap
B,5905,Op4,05/26/2025 07:11 AM,Review
D,1870,Op2,03/25/2025 06:01 AM,Review
D,8928,Op4,04/16/2025 06:00 AM,Review
C,5510,Op2,08/06/2025 11:57 AM,Review
C,8515,Op4,11/14/2025 03:27 PM,Scrap
C,6231,Op2,01/12/2026 07:59 PM,Review
B,7865,Op4,10/24/2025 05:38 AM,Review
B,4061,Op2,02/09/2025 10:08 PM,Scrap
D,5553,Op1,12/09/2025 12:16 PM,Review
C,5814,Op1,03/22/2025 08:07 AM,Good
B,4546,Op3,12/02/2025 12:32 AM,Review
C,3979,Op4,04/16/2025 01:03 PM,Scrap
D,4897,Op2,04/03/2025 11:04 PM,Scrap
C,9842,Op2,12/14/2025 01:39 PM,Review
B,7601,Op2,04/01/2025 03:17 PM,Review
A,2369,Op4,03/13/2025 10:21 AM,Review
A,6765,Op4,10/24/2025 04:32 PM,Review
D,6250,Op3,07/04/2025 07:08 PM,Review
B,4189,Op4,11/17/2025 02:37 AM,Good
C,2334,Op3,11/29/2025 11:07 AM,Scrap
B,3880,Op2,06/13/2025 06:36 PM,Good
C,2087,Op1,04/26/2025 03:37 AM,Scrap
B,6652,Op1,09/24/2025 09:16 AM,Review
A,1542,Op2,11/27/2025 03:17 PM,Good
A,7451,Op3,08/19/2025 11:13 AM,Scrap
A,3876,Op4,02/03/2025 10:34 AM,Scrap
C,4781,Op3,02/07/2025 11:23 AM,Review
A,8175,Op2,06/21/2025 09:29 PM,Scrap
B,6648,Op1,08/30/2025 05:06 AM,Good
A,5151,Op1,01/28/2025 02:33 PM,Good
D,2357,Op1,09/26/2025 02:33 AM,Scrap
D,5609,Op2,07/09/2025 11:32 AM,Good
B,5153,Op1,03/09/2025 07:32 PM,Good
B,9131,Op2,01/27/2025 12:34 AM,Scrap
D,1530,Op2,07/26/2025 12:23 AM,Good
D,5488,Op3,01/17/2025 09:53 AM,Review
A,6844,Op2,11/25/2025 09:17 PM,Review
A,8839,Op3,09/02/2025 09:06 PM,Review
D,3772,Op1,11/24/2025 04:42 PM,Scrap
D,8479,Op2,12/25/2025 06:19 AM,Scrap
D,6062,Op3,05/21/2025 07:04 PM,Review
B,5411,Op1,04/18/2025 08:43 AM,Scrap
A,5317,Op2,11/05/2025 08:27 AM,Scrap
D,9750,Op1,06/01/2025 02:04 AM,Scrap
D,2914,Op4,11/29/2025 01:28 PM,Good
B,9117,Op3,02/06/2025 10:18 PM,Good
A,1758,Op4,01/25/2025 09:36 AM,Good
C,8407,Op3,07/11/2025 10:34 AM,Review
B,6514,Op2,04/06/2025 12:21 AM,Good
D,6972,Op4,08/26/2025 12:23 PM,Good
D,7123,Op3,04/11/2025 03:21 PM,Scrap
B,9771,Op3,12/03/2025 01:12 AM,Good
C,5190,Op3,02/21/2025 04:10 PM,Scrap
B,8573,Op4,02/19/2025 11:14 AM,Good
C,5139,Op2,02/02/2025 04:44 PM,Good
C,5083,Op1,04/22/2025 08:51 AM,Scrap
B,4235,Op3,02/01/2025 09:17 PM,Good
C,6776,Op2,02/02/2025 10:20 AM,Good
A,6255,Op3,11/05/2025 01:51 AM,Review
C,2766,Op4,01/24/2025 05:55 AM,Scrap
A,6585,Op3,05/12/2025 10:59 PM,Good
B,6641,Op1,03/09/2025 04:46 PM,Review
C,8105,Op4,03/03/2025 02:55 AM,Review
B,9723,Op3,07/07/2025 12:52 PM,Good
B,8792,Op2,01/09/2026 04:14 PM,Good
C,5124,Op2,04/25/2025 01:00 PM,Good
B,6675,Op3,10/20/2025 06:38 PM,Good
C,3989,Op3,02/26/2025 05:06 PM,Review
D,7107,Op3,10/22/2025 02:12 AM,Good
C,5449,Op3,12/12/2025 12:23 AM,Scrap
B,3928,Op2,03/06/2025 11:56 AM,Good
D,2676,Op4,06/24/2025 09:05 AM,Scrap
C,8113,Op4,08/08/2025 11:26 PM,Good
B,5500,Op3,06/18/2025 01:14 AM,Good
C,1417,Op2,07/25/2025 11:51 AM,Scrap
D,9718,Op1,05/01/2025 05:56 PM,Review
C,3900,Op3,06/30/2025 09:10 AM,Good
D,1325,Op3,04/19/2025 08:58 AM,Review
D,1818,Op4,11/07/2025 11:56 AM,Scrap
C,4547,Op1,08/07/2025 10:09 AM,Scrap
C,5201,Op4,03/11/2025 11:19 AM,Review
A,2013,Op2,03/08/2025 11:56 AM,Scrap
D,6340,Op2,04/10/2025 12:56 PM,Good
B,6113,Op4,09/01/2025 07:59 PM,Scrap
B,5021,Op3,05/03/2025 05:25 PM,Review
B,9332,Op4,02/21/2025 03:28 AM,Scrap
B,8964,Op1,03/30/2025 05:11 AM,Review
C,6871,Op2,09/05/2025 01:06 PM,Good
C,2371,Op2,04/14/2025 02:56 AM,Scrap
A,3579,Op4,06/08/2025 04:53 AM,Review
C,7208,Op2,03/12/2025 06:04 PM,Good
C,1109,Op2,09/22/2025 08:22 AM,Review
C,9696,Op3,04/01/2025 11:25 PM,Review
D,4812,Op2,06/21/2025 05:26 PM,Review
C,7609,Op4,08/26/2025 07:06 AM,Good
A,5109,Op2,05/23/2025 01:04 AM,Scrap
A,5225,Op4,10/07/2025 02:15 AM,Good
B,1125,Op4,12/28/2025 06:40 AM,Review
C,2996,Op3,09/26/2025 10:21 PM,Good
B,2712,Op2,03/22/2025 12:47 AM,Scrap
D,3611,Op4,09/21/2025 03:34 AM,Good
D,4630,Op1,05/30/2025 12:29 AM,Review
C,9694,Op4,12/16/2025 05:23 AM,Review
B,4912,Op1,06/17/2025 10:24 AM,Review
A,6816,Op4,02/01/2025 02:48 AM,Review
D,8027,Op1,06/17/2025 03:55 PM,Scrap
A,1141,Op3,09/10/2025 11:20 AM,Review
B,8881,Op2,12/29/2025 03:31 AM,Review
C,7503,Op3,01/06/2026 11:36 AM,Scrap
B,3449,Op3,12/15/2025 08:42 AM,Scrap
A,2958,Op3,04/18/2025 06:32 AM,Review
B,4831,Op3,05/28/2025 09:18 PM,Review
B,3421,Op4,04/15/2025 10:54 PM,Good
A,1992,Op3,05/10/2025 05:12 PM,Scrap
D,6799,Op4,03/02/2025 10:55 PM,Review
A,5431,Op2,08/03/2025 11:23 AM,Review
A,2066,Op2,03/12/2025 03:11 PM,Review
D,3274,Op2,01/06/2026 11:39 AM,Good
B,2463,Op4,04/10/2025 02:12 AM,Scrap
D,3321,Op2,08/07/2025 11:39 PM,Review
C,7999,Op3,05/24/2025 10:24 AM,Scrap
D,8535,Op2,04/24/2025 05:31 AM,Review
B,3549,Op1,12/10/2025 01:51 AM,Good
B,9352,Op3,01/22/2025 07:30 PM,Good
B,4311,Op1,09/18/2025 12:37 AM,Review
B,8741,Op1,12/21/2025 04:32 PM,Scrap
C,8611,Op4,10/26/2025 02:13 PM,Scrap
D,2665,Op4,05/17/2025 04:37 AM,Scrap
B,9693,Op2,02/01/2025 01:02 AM,Scrap
D,5397,Op3,07/12/2025 09:51 PM,Review
B,5911,Op4,06/07/2025 02:41 AM,Good
B,8888,Op4,03/01/2025 09:14 PM,Scrap
A,3860,Op4,11/11/2025 10:51 AM,Scrap
D,7823,Op2,08/22/2025 03:11 AM,Scrap
C,1604,Op4,06/21/2025 11:11 PM,Review
A,5828,Op4,10/23/2025 01:53 AM,Scrap
C,7129,Op1,08/23/2025 03:57 AM,Review
A,2753,Op2,08/19/2025 03:51 PM,Review
D,8797,Op3,07/24/2025 07:01 PM,Scrap
B,3109,Op2,09/15/2025 02:11 PM,Good
A,8299,Op4,05/20/2025 03:58 PM,Scrap
C,7456,Op2,09/28/2025 04:40 AM,Good
D,3285,Op3,02/02/2025 12:08 AM,Review
D,2642,Op4,05/22/2025 11:11 AM,Review
D,4165,Op3,07/21/2025 10:59 PM,Good
D,5557,Op2,06/23/2025 04:44 PM,Review
D,5886,Op1,05/12/2025 10:45 PM,Review
D,2635,Op4,09/24/2025 10:27 PM,Review
A,6541,Op1,02/11/2025 08:44 PM,Good
D,8520,Op2,11/30/2025 09:28 PM,Review
B,5660,Op3,08/12/2025 10:49 PM,Scrap
A,1319,Op1,11/12/2025 02:16 AM,Review
A,2150,Op4,07/08/2025 04:19 PM,Review
B,5901,Op4,07/11/2025 12:56 PM,Review
C,3847,Op4,12/25/2025 09:26 AM,Review
D,8355,Op1,09/26/2025 06:27 PM,Good
A,2400,Op4,11/06/2025 06:58 PM,Good
C,7998,Op1,11/03/2025 07:33 AM,Good
D,8207,Op3,01/03/2026 03:41 PM,Scrap
C,4310,Op4,09/03/2025 01:09 AM,Good
D,9630,Op4,08/28/2025 03:45 PM,Scrap
B,7117,Op4,02/26/2025 05:14 AM,Good
D,4191,Op1,05/13/2025 11:02 PM,Scrap
A,8109,Op3,03/31/2025 02:08 AM,Good
A,9705,Op1,08/27/2025 05:43 AM,Review
C,2926,Op2,03/26/2025 03:59 PM,Good
B,1571,Op2,01/30/2025 01:09 AM,Review
C,5619,Op4,04/27/2025 05:33 AM,Review
B,4274,Op3,04/03/2025 02:46 PM,Review
B,3288,Op3,08/11/2025 06:30 PM,Scrap
D,4877,Op3,07/26/2025 11:23 PM,Good
D,7273,Op2,06/01/2025 08:43 AM,Good
A,9116,Op3,02/26/2025 02:47 AM,Review
B,3207,Op4,09/06/2025 08:44 AM,Scrap
B,7177,Op2,11/26/2025 05:33 PM,Good
C,1124,Op4,02/05/2025 10:55 PM,Scrap
D,7852,Op4,11/10/2025 01:24 AM,Scrap
B,5342,Op2,03/06/2025 11:19 PM,Good
D,5157,Op4,12/23/2025 06:47 AM,Review
A,6067,Op4,06/28/2025 07:55 AM,Scrap
D,5254,Op2,11/15/2025 10:44 AM,Good
C,6379,Op3,08/08/2025 06:37 AM,Review
A,1027,Op1,09/14/2025 08:55 PM,Good
D,5299,Op4,08/20/2025 04:54 AM,Scrap
C,7774,Op4,06/15/2025 11:51 PM,Good
D,2433,Op2,08/13/2025 08:35 AM,Scrap
D,3619,Op4,08/11/2025 05:51 PM,Good
D,6401,Op4,06/09/2025 09:14 AM,Good
D,1316,Op3,09/29/2025 04:09 AM,Review
C,9639,Op2,02/26/2025 01:36 AM,Scrap
B,7211,Op1,04/15/2025 09:10 PM,Review
A,1207,Op1,11/22/2025 05:33 PM,Review
D,3808,Op3,01/21/2025 03:54 PM,Good
C,4702,Op3,06/11/2025 01:38 PM,Scrap
C,8377,Op3,08/03/2025 09:40 PM,Scrap
C,6016,Op1,04/26/2025 12:09 PM,Review
D,7692,Op2,07/14/2025 01:51 PM,Good
D,8344,Op1,10/23/2025 02:33 PM,Review
A,9441,Op4,09/07/2025 06:02 AM,Review
B,1146,Op1,12/13/2025 05:16 AM,Scrap
A,3947,Op3,09/21/2025 09:37 AM,Good
A,2312,Op2,02/08/2025 02:16 AM,Scrap
C,6592,Op4,01/10/2026 06:57 AM,Review
B,1462,Op3,11/29/2025 10:42 PM,Scrap
A,7861,Op1,08/29/2025 12:27 AM,Scrap
D,4553,Op3,06/17/2025 07:17 PM,Scrap
D,7655,Op2,06/23/2025 08:40 PM,Good
C,7984,Op4,01/14/2026 09:41 AM,Review
C,6955,Op3,12/26/2025 01:47 PM,Review
D,3889,Op1,08/17/2025 04:29 PM,Good
B,6089,Op2,08/07/2025 02:31 PM,Scrap
B,4538,Op2,12/20/2025 10:06 PM,Review
D,1808,Op3,03/19/2025 06:46 AM,Review
D,6217,Op4,01/23/2025 08:40 PM,Scrap
B,7800,Op2,01/18/2025 09:26 PM,Scrap
C,9077,Op3,05/17/2025 03:48 PM,Review
A,7480,Op1,01/14/2026 11:42 AM,Review
B,8087,Op3,08/17/2025 11:38 PM,Scrap
C,3644,Op3,02/14/2025 12:20 AM,Scrap
C,9672,Op3,12/29/2025 05:19 PM,Good
B,7994,Op4,03/02/2025 02:22 PM,Good
C,5929,Op4,04/07/2025 04:05 PM,Review
D,9482,Op2,04/27/2025 10:20 PM,Good
B,1640,Op2,10/19/2025 08:40 PM,Review
C,7659,Op1,06/08/2025 06:30 AM,Good
C,8902,Op2,04/01/2025 08:50 AM,Review
B,6330,Op3,12/26/2025 02:41 AM,Scrap
C,4679,Op2,03/02/2025 07:24 PM,Review
D,2382,Op2,02/01/2025 07:18 AM,Scrap
B,4060,Op4,01/28/2025 04:27 AM,Review
B,3686,Op2,01/19/2025 03:21 PM,Scrap
B,8714,Op1,01/10/2026 05:28 AM,Scrap
A,7557,Op2,12/12/2025 01:04 PM,Good
B,4731,Op2,06/23/2025 01:31 PM,Scrap
A,5097,Op1,02/03/2025 04:45 PM,Good
D,4357,Op2,01/10/2026 11:25 AM,Good
B,7618,Op3,04/27/2025 04:35 PM,Scrap
B,7539,Op1,02/28/2025 09:20 PM,Scrap
B,9364,Op2,10/14/2025 10:25 PM,Review
C,7337,Op2,03/25/2025 08:13 AM,Scrap
C,4203,Op3,10/18/2025 01:21 AM,Scrap
B,8939,Op2,06/12/2025 11:23 AM,Scrap
D,3749,Op3,04/28/2025 04:41 PM,Review
C,9309,Op3,03/07/2025 03:26 AM,Good
C,5915,Op4,04/25/2025 01:25 PM,Good
C,1084,Op4,12/21/2025 12:28 PM,Scrap
B,2070,Op3,10/17/2025 02:14 PM,Scrap
D,5590,Op4,05/13/2025 10:28 PM,Review
A,5653,Op3,03/22/2025 10:03 AM,Scrap
D,7252,Op1,10/29/2025 04:40 AM,Review
A,3374,Op3,07/03/2025 06:19 AM,Review
B,4873,Op1,11/23/2025 02:51 AM,Review
C,2883,Op2,05/12/2025 01:24 PM,Review
C,4560,Op4,02/18/2025 10:58 AM,Review
A,1407,Op1,03/11/2025 07:54 PM,Review
C,1537,Op2,07/21/2025 08:30 PM,Scrap
B,1194,Op3,08/20/2025 01:53 AM,Good
D,8139,Op2,10/16/2025 12:54 AM,Scrap
B,4054,Op3,01/06/2026 12:29 AM,Review
B,3460,Op1,03/04/2025 03:27 PM,Scrap
C,8752,Op3,09/02/2025 06:48 PM,Review
D,3924,Op4,06/05/2025 04:33 AM,Scrap
C,2816,Op1,12/17/2025 11:08 PM,Good
B,6028,Op3,04/23/2025 05:04 AM,Good
C,9007,Op1,09/30/2025 06:31 AM,Scrap
B,5082,Op2,09/01/2025 12:41 AM,Scrap
C,7291,Op3,02/24/2025 04:06 AM,Good
D,5253,Op3,12/17/2025 08:15 AM,Review
B,9338,Op1,03/29/2025 05:10 AM,Review
A,6077,Op2,05/24/2025 04:28 AM,Review
C,7316,Op1,08/22/2025 01:49 AM,Review
D,8034,Op4,12/10/2025 07:04 AM,Review
C,4568,Op4,08/15/2025 03:31 AM,Good
A,1533,Op2,02/11/2025 10:57 AM,Review
C,7855,Op4,01/11/2026 03:15 PM,Good
D,4839,Op4,02/09/2025 04:42 AM,Review
D,2644,Op2,09/27/2025 11:13 AM,Review
A,2376,Op3,05/19/2025 11:25 PM,Review
B,4544,Op2,06/28/2025 11:55 PM,Review
B,1214,Op4,12/24/2025 09:27 PM,Scrap
C,8300,Op1,02/13/2025 07:11 AM,Good
B,5678,Op4,04/15/2025 08:03 PM,Scrap
D,7158,Op2,04/10/2025 12:51 AM,Good
D,4694,Op2,03/23/2025 01:50 PM,Review
D,3869,Op2,01/20/2025 03:30 PM,Review
B,5472,Op2,06/18/2025 05:32 AM,Scrap
B,1480,Op2,07/23/2025 09:26 AM,Good
A,6903,Op3,09/28/2025 05:00 PM,Review
B,8492,Op4,11/15/2025 12:03 PM,Scrap
B,9923,Op1,09/27/2025 10:45 PM,Scrap
C,8636,Op1,02/17/2025 01:04 PM,Scrap
D,2923,Op1,01/18/2025 02:38 PM,Good
A,5569,Op3,07/09/2025 09:59 PM,Review
D,5106,Op2,08/10/2025 03:35 AM,Review
B,1911,Op4,05/08/2025 11:52 PM,Scrap
C,3539,Op3,08/10/2025 10:52 AM,Good
B,7133,Op1,04/28/2025 06:29 PM,Review
B,1284,Op3,08/05/2025 01:30 PM,Scrap
B,1680,Op3,07/04/2025 02:51 AM,Review
C,2557,Op2,06/28/2025 07:09 AM,Good
C,5026,Op1,07/11/2025 04:56 AM,Good
B,1111,Op2,08/20/2025 05:23 PM,Good
C,6449,Op1,03/12/2025 08:43 AM,Scrap
D,8979,Op3,07/18/2025 03:47 PM,Scrap
B,1919,Op4,12/24/2025 10:39 PM,Review
A,4885,Op3,01/08/2026 02:10 PM,Scrap
A,4655,Op4,07/02/2025 10:44 AM,Scrap
B,4965,Op2,10/04/2025 04:26 AM,Good
B,6978,Op3,12/27/2025 12:50 AM,Good
B,2148,Op3,11/23/2025 07:51 PM,Review
B,9534,Op3,08/14/2025 08:47 AM,Review
A,6047,Op3,11/10/2025 06:37 AM,Review
C,2721,Op4,08/07/2025 08:11 AM,Scrap
C,7688,Op1,09/11/2025 12:27 PM,Review
C,4296,Op1,03/30/2025 03:23 PM,Review
B,9139,Op3,09/06/2025 01:14 AM,Scrap
D,2620,Op1,04/07/2025 11:52 PM,Good
A,4822,Op4,05/08/2025 01:20 PM,Good
A,8747,Op3,10/23/2025 04:33 AM,Review
A,4683,Op4,11/19/2025 09:37 AM,Review
B,3043,Op2,07/05/2025 05:07 PM,Review
C,9105,Op2,08/12/2025 04:39 AM,Review
D,8394,Op3,09/30/2025 01:06 AM,Review
A,3203,Op4,10/14/2025 02:11 PM,Good
A,8351,Op3,08/07/2025 03:11 AM,Review
D,4098,Op1,09/13/2025 05:34 PM,Scrap
B,3991,Op2,05/20/2025 04:12 PM,Review
D,7635,Op3,12/02/2025 07:51 PM,Scrap
A,6521,Op4,08/25/2025 09:26 PM,Review
D,9063,Op1,09/16/2025 03:34 PM,Good
A,9574,Op2,09/25/2025 06:29 AM,Good
C,8868,Op3,02/20/2025 08:19 PM,Scrap
B,8023,Op3,03/03/2025 02:44 PM,Review
C,9703,Op3,11/10/2025 01:37 PM,Review
B,9469,Op3,03/03/2025 03:29 AM,Good
A,5728,Op1,06/14/2025 04:00 AM,Good
A,8383,Op3,11/28/2025 08:08 AM,Good
B,2975,Op3,02/26/2025 10:03 PM,Scrap
B,9706,Op1,05/29/2025 05:23 PM,Scrap
B,2942,Op4,10/29/2025 09:55 PM,Review
A,8463,Op4,12/09/2025 09:47 AM,Review
C,5267,Op3,02/18/2025 11:39 PM,Review
A,5302,Op3,09/11/2025 05:27 AM,Good
C,7154,Op3,05/02/2025 06:14 PM,Good
C,2494,Op3,05/21/2025 11:17 PM,Good
B,2575,Op4,11/02/2025 07:36 AM,Review
B,6599,Op4,03/26/2025 06:53 AM,Good
D,2112,Op2,04/15/2025 12:24 PM,Good
D,7260,Op2,10/01/2025 12:11 AM,Review
A,4157,Op4,04/11/2025 10:42 AM,Review
A,7780,Op3,09/22/2025 10:52 PM,Scrap
A,1334,Op3,04/01/2025 01:56 AM,Review
D,1422,Op4,12/18/2025 03:19 PM,Review
D,5471,Op1,08/18/2025 06:52 PM,Review
D,6951,Op1,01/31/2025 03:10 AM,Review
B,9323,Op3,02/03/2025 07:00 PM,Good
B,6639,Op2,03/04/2025 03:06 PM,Good
B,3057,Op2,01/26/2025 08:46 AM,Review
A,2322,Op1,04/27/2025 05:16 AM,Scrap
B,9847,Op3,12/17/2025 02:25 AM,Review
A,1889,Op4,12/19/2025 08:47 AM,Review
B,6679,Op1,12/04/2025 12:20 PM,Scrap
D,6625,Op1,02/08/2025 01:30 AM,Scrap
D,5613,Op3,01/03/2026 09:55 PM,Good
C,2398,Op2,01/21/2025 04:46 PM,Scrap
C,7137,Op2,11/18/2025 01:27 AM,Scrap
B,8708,Op1,08/25/2025 11:52 PM,Review
B,7779,Op2,09/11/2025 03:23 AM,Good
B,4261,Op1,02/26/2025 02:01 AM,Good
C,6439,Op1,01/31/2025 01:11 PM,Scrap
C,6381,Op4,03/15/2025 10:26 PM,Review
B,5549,Op2,01/15/2026 11:09 PM,Scrap
C,3734,Op3,10/10/2025 01:24 AM,Scrap
C,3194,Op2,10/24/2025 02:21 PM,Good
D,8508,Op3,04/02/2025 11:22 PM,Good
D,4188,Op4,03/09/2025 02:49 AM,Review
B,8954,Op3,10/19/2025 02:17 PM,Review
D,6251,Op4,02/14/2025 07:39 AM,Scrap
A,8421,Op3,11/15/2025 11:27 PM,Scrap
B,2951,Op3,08/18/2025 03:46 PM,Scrap
A,1779,Op3,05/09/2025 07:03 AM,Scrap
A,3816,Op1,02/11/2025 01:17 PM,Good
D,6014,Op3,01/08/2026 08:35 AM,Good
D,9483,Op4,02/18/2025 11:13 AM,Scrap
C,2810,Op4,04/01/2025 07:54 PM,Good
B,3447,Op4,04/24/2025 10:03 PM,Good
A,6456,Op3,09/15/2025 05:05 PM,Good
D,2319,Op4,04/28/2025 04:02 AM,Good
B,2558,Op3,01/23/2025 08:36 PM,Good
D,7856,Op1,07/14/2025 01:29 AM,Good
A,9053,Op1,07/02/2025 11:55 AM,Scrap
C,3111,Op4,03/02/2025 10:59 AM,Scrap
B,8392,Op1,01/14/2026 11:57 PM,Scrap
